ts_code,name,industry
603236.SH,移远通信,通信设备
603327.SH,福蓉科技,元器件
603956.SH,威派格,专用机械
600989.SH,宝丰能源,化工原料
603115.SH,海星股份,铝
603982.SH,泉峰汽车,汽车配件
603786.SH,科博达,汽车配件
301168.SZ,通灵股份,电气设备
603530.SH,神马电力,电气设备
300823.SZ,建科智能,专用机械
300851.SZ,交大思诺,运输设备
601077.SH,渝农商行,银行
002930.SZ,宏川智慧,仓储物流
002982.SZ,湘佳股份,农业综合
601138.SH,工业富联,通信设备
601615.SH,明阳智能,电气设备
300782.SZ,卓胜微,半导体
301015.SZ,百洋医药,医药商业
603992.SH,松霖科技,家居用品
300792.SZ,壹网壹创,互联网
002962.SZ,五方光电,元器件
002984.SZ,森麒麟,汽车配件
605299.SH,舒华体育,文教休闲
002933.SZ,新兴装备,航空
300790.SZ,宇瞳光学,元器件
002959.SZ,小熊电器,家用电器
300796.SZ,贝斯美,农药化肥
603815.SH,交建股份,建筑工程
603551.SH,奥普科技,家居用品
601963.SH,重庆银行,银行
002955.SZ,鸿合科技,IT设备
603995.SH,甬金股份,特种钢
300860.SZ,锋尚文化,文教休闲
603053.SH,成都燃气,供气供热
300797.SZ,钢研纳克,电器仪表
300805.SZ,电声股份,广告包装
002963.SZ,豪尔赛,装修装饰
300793.SZ,佳禾智能,IT设备
002973.SZ,侨银股份,环境保护
003816.SZ,中国广核,新型电力
603529.SH,爱玛科技,摩托车
603489.SH,八方股份,电气设备
300808.SZ,久量股份,家用电器
603390.SH,通达电气,汽车配件
605368.SH,蓝天燃气,供气供热
002969.SZ,嘉美包装,广告包装
300869.SZ,康泰医学,医疗保健
300819.SZ,聚杰微纤,纺织
603719.SH,良品铺子,食品
605339.SH,南侨食品,食品
300802.SZ,矩子科技,专用机械
003043.SZ,华亚智能,半导体
603950.SH,长源东谷,汽车配件
002968.SZ,新大正,房产服务
603610.SH,麒盛科技,家居用品
301020.SZ,密封科技,汽车配件
300809.SZ,华辰装备,机床制造
002971.SZ,和远气体,化工原料
601609.SH,金田股份,铜
300825.SZ,阿尔特,汽车服务
603195.SH,公牛集团,家用电器
605090.SH,九丰能源,供气供热
300815.SZ,玉禾田,环境保护
002972.SZ,科安达,运输设备
300816.SZ,艾可蓝,汽车配件
002977.SZ,天箭科技,通信设备
603290.SH,斯达半导,半导体
603948.SH,建业股份,化工原料
300858.SZ,科拓生物,食品
600956.SH,新天绿能,供气供热
002980.SZ,华盛昌,电器仪表
300830.SZ,金现代,软件服务
300826.SZ,测绘股份,建筑工程
300898.SZ,熊猫乳品,乳制品
605128.SH,上海沿浦,汽车配件
300812.SZ,易天股份,专用机械
300821.SZ,东岳硅材,化工原料
300892.SZ,品渥食品,乳制品
300928.SZ,华安鑫创,汽车配件
300861.SZ,美畅股份,矿物制品
605289.SH,罗曼股份,建筑工程
601696.SH,中银证券,证券
002975.SZ,博杰股份,专用机械
605111.SH,新洁能,半导体
605358.SH,立昂微,半导体
603221.SH,爱丽家居,家居用品
300833.SZ,浩洋股份,专用机械
605198.SH,安德利,软饮料
603439.SH,三力制药,中成药
300840.SZ,酷特智能,服饰
300831.SZ,派瑞股份,半导体
002985.SZ,北摩高科,航空
601975.SH,招商南油,水运
605333.SH,沪光股份,汽车配件
601827.SH,三峰环境,环境保护
601778.SH,晶科科技,新型电力
601702.SH,华峰铝业,铝
605288.SH,凯迪股份,电气设备
300836.SZ,佰奥智能,专用机械
002976.SZ,瑞玛精密,汽车配件
001313.SZ,粤海饲料,饲料
300842.SZ,帝科股份,电气设备
002983.SZ,芯瑞达,元器件
300841.SZ,康华生物,生物制药
300838.SZ,浙江力诺,机械基件
601598.SH,中国外运,仓储物流
300822.SZ,贝仕达克,元器件
003008.SZ,开普检测,电气设备
688526.SH,科前生物,农业综合
688005.SH,容百科技,电气设备
688499.SH,利元亨,专用机械
688218.SH,江苏北人,专用机械
688116.SH,天奈科技,化工原料
688002.SH,睿创微纳,通信设备
688099.SH,晶晨股份,半导体
300843.SZ,胜蓝股份,元器件
002987.SZ,京北方,软件服务
002993.SZ,奥海科技,元器件
688007.SH,光峰科技,元器件
688088.SH,虹软科技,软件服务
688027.SH,国盾量子,通信设备
688278.SH,特宝生物,生物制药
688321.SH,微芯生物,化学制药
688001.SH,华兴源创,专用机械
688288.SH,鸿泉技术,IT设备
688010.SH,福光股份,元器件
688036.SH,传音控股,通信设备
688015.SH,交控科技,运输设备
688568.SH,中科星图,软件服务
688039.SH,当虹科技,软件服务
688011.SH,新光光电,元器件
688019.SH,安集科技,半导体
688108.SH,赛诺医疗,医疗保健
688012.SH,中微公司,半导体
688008.SH,澜起科技,半导体
688158.SH,优刻得-W,软件服务
688097.SH,博众精工,专用机械
688123.SH,聚辰股份,半导体
688139.SH,海尔生物,医疗保健
688003.SH,天准科技,专用机械
688018.SH,乐鑫科技,半导体
688078.SH,龙软科技,软件服务
688513.SH,苑东生物,化学制药
603565.SH,中谷物流,水运
605008.SH,长鸿高科,橡胶
002986.SZ,宇新股份,化工原料
603095.SH,越剑智能,纺织机械
300846.SZ,首都在线,软件服务
688068.SH,热景生物,医疗保健
688022.SH,瀚川智能,专用机械
688100.SH,威胜信息,通信设备
688168.SH,安博通,软件服务
688333.SH,铂力特,机械基件
688166.SH,博瑞医药,化学制药
688030.SH,山石网科,软件服务
688023.SH,安恒信息,软件服务
688787.SH,海天瑞声,软件服务
688169.SH,石头科技,家用电器
688363.SH,华熙生物,医疗保健
688188.SH,柏楚电子,专用机械
688258.SH,卓易信息,软件服务
688186.SH,广大特材,特种钢
688133.SH,泰坦科技,化工原料
688016.SH,心脉医疗,医疗保健
605001.SH,威奥股份,运输设备
605100.SH,华丰股份,机械基件
688066.SH,航天宏图,软件服务
688033.SH,天宜新材,电气设备
688268.SH,华特气体,化工原料
688028.SH,沃尔德,机械基件
002988.SZ,豪美新材,铝
002991.SZ,甘源食品,食品
605188.SH,国光连锁,超市连锁
688057.SH,金达莱,环境保护
688388.SH,嘉元科技,电气设备
688198.SH,佰仁医疗,医疗保健
688122.SH,西部超导,小金属
688389.SH,普门科技,医疗保健
688009.SH,中国通号,运输设备
688080.SH,映翰通,通信设备
689009.SH,九号公司-WD,摩托车
688366.SH,昊海生科,医疗保健
688199.SH,久日新材,化工原料
688178.SH,万德斯,环境保护
688006.SH,杭可科技,电气设备
688588.SH,凌志软件,软件服务
688300.SH,联瑞新材,矿物制品
688020.SH,方邦股份,元器件
688058.SH,宝兰德,软件服务
688025.SH,杰普特,专用机械
688029.SH,南微医学,医疗保健
688202.SH,美迪西,医疗保健
688098.SH,申联生物,农业综合
688368.SH,晶丰明源,半导体
300862.SZ,蓝盾光电,电器仪表
688101.SH,三达膜,环境保护
688299.SH,长阳科技,元器件
688656.SH,浩欧博,医疗保健
688369.SH,致远互联,软件服务
688233.SH,神工股份,半导体
688399.SH,硕世生物,医疗保健
300850.SZ,新强联,机械基件
605166.SH,聚合顺,化纤
605050.SH,福然德,仓储物流
605168.SH,三人行,互联网
605389.SH,长龄液压,机械基件
003009.SZ,中天火箭,航空
605366.SH,宏柏新材,化工原料
688196.SH,卓越新能,环境保护
688089.SH,嘉必优,食品
688021.SH,奥福科技,汽车配件
688357.SH,建龙微纳,化工原料
688126.SH,沪硅产业,半导体
688358.SH,祥生医疗,医疗保健
301372.SZ,科净源,环境保护
301237.SZ,和顺科技,塑料
688128.SH,中国电研,专用机械
688181.SH,八亿时空,元器件
688159.SH,有方科技,通信设备
688111.SH,金山办公,软件服务
688163.SH,赛伦生物,生物制药
688051.SH,佳华科技,软件服务
688298.SH,东方生物,医疗保健
688310.SH,迈得医疗,医疗保健
002990.SZ,盛视科技,软件服务
605118.SH,力鼎光电,元器件
003032.SZ,*ST传智,文教休闲
300910.SZ,瑞丰新材,化工原料
300866.SZ,安克创新,元器件
300852.SZ,四会富仕,元器件
300863.SZ,卡倍亿,汽车配件
003027.SZ,同兴科技,环境保护
605099.SH,共创草坪,文教休闲
300871.SZ,回盛生物,农业综合
002998.SZ,优彩资源,化纤
300855.SZ,图南股份,小金属
300856.SZ,科思股份,日用化工
688505.SH,复旦张江,化学制药
688599.SH,天合光能,电气设备
301073.SZ,君亭酒店,酒店餐饮
300885.SZ,海昌新材,机械基件
002997.SZ,瑞鹄模具,汽车配件
003021.SZ,兆威机电,元器件
688138.SH,清溢光电,半导体
003001.SZ,中岩大地,建筑工程
605228.SH,神通科技,汽车配件
300857.SZ,协创数据,IT设备
605388.SH,均瑶健康,乳制品
605066.SH,天正电气,电气设备
300978.SZ,东箭科技,汽车配件
605180.SH,华生科技,纺织
605222.SH,起帆电缆,电气设备
603408.SH,建霖家居,家居用品
688466.SH,金科环境,环境保护
300889.SZ,爱克股份,电气设备
300875.SZ,捷强装备,专用机械
301172.SZ,君逸数码,软件服务
605009.SH,豪悦护理,造纸
605169.SH,洪通燃气,供气供热
605398.SH,新炬网络,软件服务
300880.SZ,迦南智能,电器仪表
605116.SH,奥锐特,化学制药
605318.SH,法狮龙,其他建材
688069.SH,德林海,环境保护
688026.SH,洁特生物,医疗保健
688118.SH,普元信息,软件服务
688090.SH,瑞松科技,专用机械
688528.SH,秦川物联,电器仪表
605123.SH,派克新材,航空
605399.SH,晨光新材,化工原料
605003.SH,众望布艺,纺织
605369.SH,拱东医疗,医疗保健
003013.SZ,地铁设计,建筑工程
601665.SH,齐鲁银行,银行
003019.SZ,宸展光电,元器件
301395.SZ,仁信新材,化工原料
301418.SZ,协昌科技,电气设备
300873.SZ,海晨股份,仓储物流
300901.SZ,中胤时尚,服饰
300870.SZ,欧陆通,电气设备
003022.SZ,联泓新科,化工原料
605377.SH,华旺科技,造纸
605500.SH,森林包装,造纸
605218.SH,伟时电子,元器件
605199.SH,ST葫芦娃,中成药
688266.SH,泽璟制药-U,生物制药
688365.SH,光云科技,软件服务
300922.SZ,天秦装备,专用机械
300927.SZ,江天化学,化工原料
605177.SH,东亚药业,化学制药
301220.SZ,亚香股份,化工原料
603102.SH,百合股份,医疗保健
605133.SH,嵘泰股份,汽车配件
300939.SZ,秋田微,元器件
605255.SH,天普股份,汽车配件
300864.SZ,南大环境,环境保护
300952.SZ,恒辉安防,纺织
003000.SZ,劲仔食品,食品
301199.SZ,迈赫股份,专用机械
688228.SH,开普云,软件服务
301007.SZ,德迈仕,汽车配件
300876.SZ,蒙泰高新,化纤
301051.SZ,信濠光电,元器件
601568.SH,北元集团,化工原料
003011.SZ,海象新材,家居用品
300941.SZ,创识科技,IT设备
300982.SZ,苏文电能,建筑工程
300933.SZ,中辰股份,电气设备
605007.SH,五洲特纸,造纸
300931.SZ,通用电梯,运输设备
003005.SZ,竞业达,软件服务
605077.SH,华康股份,食品
605055.SH,迎丰股份,纺织
003023.SZ,彩虹集团,家用电器
003007.SZ,直真科技,软件服务
605186.SH,健麾信息,专用机械
003026.SZ,中晶科技,半导体
603112.SH,华翔股份,机械基件
605122.SH,四方新材,水泥
300891.SZ,惠云钛业,化工原料
605338.SH,巴比食品,食品
300900.SZ,广联航空,航空
605336.SH,帅丰电器,家用电器
300909.SZ,汇创达,元器件
605081.SH,*ST太和,环境保护
300882.SZ,万胜智能,电器仪表
003028.SZ,振邦智能,元器件
605268.SH,王力安防,家居用品
300893.SZ,松原安全,汽车配件
300881.SZ,盛德鑫泰,钢加工
605179.SH,一鸣食品,乳制品
300879.SZ,大叶股份,农用机械
601279.SH,英利汽车,汽车配件
605337.SH,李子园,乳制品
688566.SH,吉贝尔,化学制药
688189.SH,南新制药,化学制药
688165.SH,埃夫特-U,专用机械
688085.SH,三友医疗,医疗保健
688396.SH,华润微,半导体
688622.SH,禾信仪器,电器仪表
688360.SH,德马科技,机械基件
688579.SH,地纬智能,软件服务
688518.SH,联赢激光,专用机械
688208.SH,道通科技,IT设备
688516.SH,奥特维,专用机械
688500.SH,慧辰股份,互联网
688081.SH,兴图新科,软件服务
300942.SZ,易瑞生物,医疗保健
603759.SH,海天股份,水务
300932.SZ,三友联众,电气设备
300614.SZ,百川畅银,环境保护
301025.SZ,读客文化,出版业
603155.SH,新亚强,化工原料
003015.SZ,日久光电,元器件
605069.SH,正和生态,环境保护
300923.SZ,研奥股份,运输设备
003029.SZ,吉大正元,软件服务
605155.SH,西大门,家居用品
605005.SH,合兴股份,汽车配件
003017.SZ,大洋生物,化工原料
601658.SH,邮储银行,银行
301006.SZ,迈拓股份,电器仪表
605258.SH,协和电子,元器件
300930.SZ,屹通新材,小金属
605060.SH,联德股份,机械基件
003018.SZ,金富科技,塑料
605117.SH,德业股份,电气设备
300906.SZ,日月明,运输设备
605068.SH,明新旭腾,汽车配件
605018.SH,长华集团,汽车配件
605058.SH,澳弘电子,元器件
300907.SZ,康平科技,电气设备
300872.SZ,天阳科技,软件服务
603261.SH,*ST立航,航空
301068.SZ,大地海洋,环境保护
605277.SH,新亚电子,元器件
300917.SZ,特发服务,房产服务
300905.SZ,宝丽迪,染料涂料
605298.SH,必得科技,运输设备
605196.SH,华通线缆,电气设备
603931.SH,格林达,化工原料
605011.SH,杭州热电,供气供热
301587.SZ,中瑞股份,电气设备
605378.SH,野马电池,电气设备
605376.SH,博迁新材,小金属
600916.SH,中国黄金,服饰
300926.SZ,博俊科技,汽车配件
301021.SZ,英诺激光,专用机械
601686.SH,友发集团,钢加工
301010.SZ,晶雪节能,其他建材
300937.SZ,药易购,医药商业
688096.SH,京源环保,环境保护
605319.SH,无锡振华,汽车配件
605208.SH,永茂泰,铝
601156.SH,东航物流,仓储物流
300774.SZ,倍杰特,环境保护
605162.SH,新中港,供气供热
601825.SH,沪农商行,银行
003030.SZ,祖名股份,食品
688339.SH,亿华通-U,汽车配件
688177.SH,百奥泰,生物制药
688222.SH,成都先导,化学制药
688318.SH,财富趋势,软件服务
688037.SH,芯源微,半导体
300999.SZ,金龙鱼,食品
688398.SH,赛特新材,矿物制品
688277.SH,天智航-U,医疗保健
688200.SH,华峰测控,半导体
688221.SH,前沿生物-U,生物制药
605305.SH,中际联合,工程机械
605286.SH,同力天启,运输设备
688567.SH,孚能科技,电气设备
688520.SH,神州细胞,生物制药
688521.SH,芯原股份,半导体
003031.SZ,中瓷电子,元器件
688180.SH,君实生物-U,生物制药
688312.SH,燕麦科技,专用机械
605300.SH,佳禾食品,乳制品
603171.SH,税友股份,软件服务
688377.SH,迪威尔,专用机械
688488.SH,艾迪药业,生物制药
003039.SZ,顺控发展,水务
300913.SZ,兆龙互连,通信设备
300884.SZ,狄耐克,IT设备
688598.SH,金博股份,矿物制品
688157.SH,松井股份,染料涂料
300986.SZ,志特新材,建筑工程
603324.SH,盛剑科技,环境保护
688309.SH,恒誉环保,环境保护
601816.SH,京沪高铁,铁路
688156.SH,路德科技,饲料
688336.SH,三生国健,生物制药
688286.SH,敏芯股份,半导体
688356.SH,键凯科技,化学制药
301299.SZ,卓创资讯,互联网
300921.SZ,南凌科技,互联网
688004.SH,博汇科技,软件服务
688558.SH,国盛智科,机床制造
688418.SH,震有科技,通信设备
688589.SH,力合微,半导体
300911.SZ,亿田智能,家用电器
300918.SZ,南山智尚,纺织
300940.SZ,南极光,元器件
688569.SH,铁科轨道,运输设备
688586.SH,江航装备,航空
001299.SZ,美能能源,供气供热
605086.SH,龙高股份,矿物制品
605287.SH,德才股份,装修装饰
688077.SH,大地熊,矿物制品
688229.SH,博睿数据,软件服务
688065.SH,凯赛生物,化工原料
688050.SH,爱博医疗,医疗保健
605016.SH,百龙创园,食品
300925.SZ,法本信息,软件服务
300920.SZ,润阳科技,塑料
688106.SH,金宏气体,化工原料
300903.SZ,科翔股份,元器件
688379.SH,华光新材,机械基件
688580.SH,伟思医疗,医疗保健
688060.SH,云涌科技,IT设备
300977.SZ,深圳瑞捷,建筑工程
600906.SH,财达证券,证券
300950.SZ,德固特,专用机械
688508.SH,芯朋微,半导体
688600.SH,皖仪科技,电器仪表
688602.SH,康鹏科技,化工原料
688311.SH,盟升电子,元器件
688390.SH,固德威,电气设备
688155.SH,先惠技术,电气设备
688577.SH,浙海德曼,机床制造
688556.SH,高测股份,专用机械
688585.SH,上纬新材,化工原料
688338.SH,赛科希德,医疗保健
688590.SH,新致软件,软件服务
688393.SH,安必平,医疗保健
300948.SZ,冠中生态,环境保护
605080.SH,浙江自然,文教休闲
300916.SZ,朗特智能,元器件
003037.SZ,三和管桩,水泥
605028.SH,世茂能源,供气供热
300998.SZ,宁波方正,专用机械
300895.SZ,铜牛信息,软件服务
688056.SH,莱伯泰科,电器仪表
688819.SH,天能股份,电气设备
688559.SH,海目星,专用机械
605589.SH,圣泉集团,化工原料
301081.SZ,严牌股份,环境保护
301024.SZ,霍普股份,建筑工程
300961.SZ,深水海纳,环境保护
301116.SZ,益客食品,食品
605089.SH,味知香,食品
600032.SH,浙江新能,新型电力
300965.SZ,恒宇信通,航空
688055.SH,龙腾光电,元器件
688215.SH,瑞晟智能,专用机械
688335.SH,复洁科技,环境保护
688185.SH,康希诺,生物制药
300947.SZ,德必集团,房产服务
688289.SH,圣湘生物,医疗保健
688519.SH,南亚新材,元器件
688550.SH,瑞联新材,化工原料
688301.SH,奕瑞科技,医疗保健
688095.SH,福昕软件,软件服务
688330.SH,宏力达,电气设备
688313.SH,仕佳光子,通信设备
688777.SH,中控技术,专用机械
688256.SH,寒武纪,半导体
688127.SH,蓝特光学,元器件
300972.SZ,万辰集团,食品
003035.SZ,南网能源,新型电力
301030.SZ,仕净科技,环境保护
688595.SH,芯海科技,半导体
688551.SH,科威尔,专用机械
